Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Dist.,%_of_FGA_by_Distance_2P,%_of_FGA_by_Distance_0-3,%_of_FGA_by_Distance_3-10,%_of_FGA_by_Distance_10-16,%_of_FGA_by_Distance_16-3P,%_of_FGA_by_Distance_3P,FG%_by_Distance_2P,FG%_by_Distance_0-3,FG%_by_Distance_3-10,FG%_by_Distance_10-16,FG%_by_Distance_16-3P,FG%_by_Distance_3P,%_of_FG_Ast'd_2P,%_of_FG_Ast'd_3P,Dunks_%FGA,Dunks_#,Corner_3s_%3PA,Corner_3s_3P%,1/2_Court_Att.,1/2_Court_Md.,-additional_-9999,Trp-Dbl,Season
214.0,Miles McBride,25.0,NYK,SG,10.0,2.0,228.0,11.5,0.532,0.658,0.118,4.0,8.2,6.0,15.5,1.9,0.5,9.1,15.8,0.3,0.2,0.4,0.09,-0.7,-0.1,-0.8,0.1,,mcbrimi01,3.0,7.6,0.395,1.9,5.0,0.38,1.1,2.6,0.423,0.52,0.6,0.9,0.667,0.9,1.6,2.5,2.7,0.9,0.1,0.8,1.5,8.5,19.7,0.342,0.105,0.053,0.105,0.079,0.658,0.423,0.875,0.25,0.125,0.333,0.38,0.364,0.895,0.0,0.0,0.32,0.375,0.0,0.0,mcbrimi01,0.0,2025-26
215.0,LaMelo Ball,24.0,CHO,PG,7.0,7.0,227.0,21.0,0.545,0.512,0.248,4.6,20.3,12.6,50.0,2.1,0.4,14.4,30.7,0.5,0.2,0.6,0.132,3.2,-0.9,2.3,0.3,,ballla01,7.7,18.4,0.419,3.1,9.4,0.333,4.6,9.0,0.508,0.504,3.7,4.6,0.813,1.3,5.9,7.1,9.9,1.4,0.1,3.4,3.4,22.3,17.7,0.488,0.109,0.209,0.147,0.023,0.512,0.508,0.786,0.333,0.526,0.667,0.333,0.125,0.727,0.0,0.0,0.121,0.375,0.0,0.0,ballla01,1.0,2025-26
216.0,Cam Thomas,24.0,BRK,SG,8.0,8.0,226.0,15.1,0.546,0.341,0.424,1.4,4.4,2.8,16.7,0.9,0.4,9.3,32.4,0.1,-0.1,0.0,0.001,0.7,-4.1,-3.4,-0.1,,thomaca02,6.6,16.5,0.402,2.0,5.6,0.356,4.6,10.9,0.425,0.462,6.1,7.0,0.875,0.4,1.0,1.4,2.6,0.5,0.1,2.0,1.9,21.4,15.6,0.659,0.098,0.205,0.22,0.136,0.341,0.425,0.462,0.37,0.552,0.278,0.356,0.432,0.563,0.008,1.0,0.089,0.5,0.0,0.0,thomaca02,0.0,2025-26
217.0,Jakob Poeltl,30.0,TOR,C,9.0,9.0,222.0,18.0,0.689,0.0,0.569,13.7,19.0,16.4,9.8,1.3,2.6,13.2,15.8,0.6,0.3,0.8,0.182,-0.1,0.0,0.0,0.1,,poeltja01,4.6,6.4,0.707,0.0,0.0,,4.6,6.4,0.707,0.707,2.0,3.7,0.545,3.0,4.3,7.3,1.8,0.7,0.7,1.2,3.7,11.1,3.8,1.0,0.621,0.241,0.138,0.0,0.0,0.707,0.806,0.643,0.375,,,0.829,,0.121,7.0,,,0.0,0.0,poeltja01,0.0,2025-26
218.0,Cam Whitmore,21.0,WAS,SF,13.0,0.0,221.0,12.1,0.538,0.343,0.202,3.8,10.2,7.0,5.6,2.3,0.8,10.8,22.7,-0.1,0.0,-0.1,-0.025,-2.7,-2.1,-4.8,-0.2,,whitmca01,3.5,7.6,0.455,0.8,2.6,0.324,2.6,5.0,0.523,0.51,1.2,1.5,0.75,0.6,1.7,2.3,0.6,0.8,0.2,1.0,1.3,8.9,12.6,0.657,0.313,0.242,0.03,0.071,0.343,0.523,0.742,0.375,0.333,0.143,0.324,0.559,0.545,0.141,10.0,0.088,0.0,0.0,0.0,whitmca01,0.0,2025-26
219.0,Jalen Suggs,24.0,ORL,PG,10.0,10.0,221.0,18.7,0.699,0.577,0.333,3.6,15.7,9.8,31.6,3.5,1.1,25.1,22.8,0.3,0.4,0.7,0.154,1.3,2.5,3.8,0.3,,suggsja01,4.2,7.8,0.538,1.8,4.5,0.4,2.4,3.3,0.727,0.654,2.3,2.6,0.885,0.7,3.2,3.9,4.4,1.6,0.3,3.0,3.5,12.5,17.4,0.423,0.192,0.128,0.077,0.026,0.577,0.727,0.867,0.6,0.5,1.0,0.4,0.375,0.833,0.038,2.0,0.156,0.429,0.0,0.0,suggsja01,0.0,2025-26
220.0,Oso Ighodaro,23.0,PHO,PF,14.0,4.0,220.0,7.1,0.525,0.0,0.28,3.1,20.1,11.6,10.2,1.3,4.3,24.3,14.1,-0.2,0.3,0.0,0.01,-6.8,1.0,-5.7,-0.2,,ighodos01,1.9,3.6,0.52,0.0,0.0,,1.9,3.6,0.52,0.52,0.5,1.0,0.5,0.4,2.8,3.2,1.2,0.4,0.7,1.3,2.5,4.2,5.5,1.0,0.32,0.52,0.16,0.0,0.0,0.52,0.875,0.308,0.5,,,0.846,,0.22,10.0,,,0.0,0.0,ighodos01,0.0,2025-26
221.0,Dru Smith,28.0,MIA,SG,13.0,0.0,217.0,15.1,0.572,0.435,0.194,5.6,6.2,5.9,24.7,4.2,0.9,15.1,14.9,0.3,0.3,0.6,0.134,-0.6,3.3,2.7,0.3,,smithdr01,2.2,4.8,0.468,0.7,2.1,0.333,1.5,2.7,0.571,0.54,0.8,0.9,0.833,0.8,1.1,1.9,3.3,1.5,0.2,0.9,1.8,5.9,13.5,0.565,0.177,0.355,0.032,0.0,0.435,0.571,0.909,0.409,0.5,,0.333,0.5,0.889,0.0,0.0,0.407,0.273,0.0,0.0,smithdr01,0.0,2025-26
222.0,Sandro Mamukelashvili,26.0,TOR,C,12.0,0.0,217.0,19.0,0.719,0.42,0.362,6.3,15.5,11.0,14.5,1.3,2.2,12.1,17.7,0.6,0.3,0.9,0.19,3.2,0.5,3.8,0.3,,mamuksa01,3.4,5.8,0.594,1.1,2.4,0.448,2.3,3.3,0.7,0.688,1.7,2.1,0.8,1.0,2.6,3.6,1.9,0.5,0.4,0.9,1.7,9.6,12.4,0.58,0.391,0.188,0.0,0.0,0.42,0.7,0.852,0.385,,,0.448,0.714,1.0,0.087,6.0,0.103,0.333,0.0,0.0,mamuksa01,0.0,2025-26
223.0,Al Horford,39.0,GSW,C,10.0,0.0,216.0,7.9,0.458,0.729,0.0,5.1,15.5,10.2,11.6,1.8,4.3,18.1,14.1,-0.2,0.3,0.1,0.019,-3.9,1.1,-2.8,0.0,,horfoal01,2.0,5.9,0.339,1.4,4.3,0.326,0.6,1.6,0.375,0.458,0.0,0.0,,1.0,2.9,3.9,1.8,0.8,1.0,1.3,1.6,5.4,20.4,0.271,0.051,0.153,0.051,0.017,0.729,0.375,0.333,0.444,0.333,0.0,0.326,0.667,1.0,0.0,0.0,0.326,0.643,0.0,0.0,horfoal01,0.0,2025-26
224.0,Gradey Dick,22.0,TOR,SG,13.0,0.0,215.0,12.0,0.574,0.595,0.351,2.6,12.6,7.7,4.2,1.5,0.0,5.5,17.7,0.2,0.2,0.4,0.088,-1.1,-1.1,-2.2,0.0,,dickgr01,2.4,5.7,0.419,1.2,3.4,0.341,1.2,2.3,0.533,0.52,1.6,2.0,0.808,0.4,1.9,2.3,0.5,0.5,0.0,0.4,0.8,7.5,17.4,0.405,0.189,0.081,0.108,0.027,0.595,0.533,0.643,0.333,0.5,0.5,0.341,0.875,1.0,0.041,3.0,0.386,0.471,0.0,0.0,dickgr01,0.0,2025-26
225.0,Quinten Post,25.0,GSW,PF,15.0,7.0,214.0,13.8,0.584,0.721,0.103,6.7,24.3,15.3,9.0,1.3,3.9,11.2,15.8,0.1,0.3,0.5,0.11,0.0,0.6,0.6,0.1,,postqu01,2.0,4.5,0.441,1.2,3.3,0.367,0.8,1.3,0.632,0.574,0.3,0.5,0.714,0.9,3.0,3.9,0.9,0.4,0.6,0.6,1.1,5.5,20.4,0.279,0.088,0.103,0.044,0.044,0.721,0.632,0.833,0.571,0.667,0.333,0.367,0.583,1.0,0.044,3.0,0.224,0.455,0.0,0.0,postqu01,0.0,2025-26
226.0,Jordan Poole,26.0,NOP,PG,7.0,4.0,212.0,11.3,0.535,0.596,0.323,1.4,5.2,3.1,17.8,0.5,1.0,11.7,25.5,0.1,-0.1,0.0,-0.005,-0.6,-3.9,-4.5,-0.1,,poolejo01,5.0,14.1,0.354,2.9,8.4,0.339,2.1,5.7,0.375,0.455,4.4,4.6,0.969,0.4,1.3,1.7,3.4,0.3,0.3,2.1,2.6,17.3,18.0,0.404,0.212,0.111,0.061,0.02,0.596,0.375,0.429,0.364,0.333,0.0,0.339,0.4,0.55,0.0,0.0,0.085,0.6,0.0,0.0,poolejo01,0.0,2025-26
227.0,Vit Krejci,25.0,ATL,PG,10.0,0.0,211.0,15.8,0.726,0.75,0.139,1.6,10.5,6.2,12.2,1.1,1.3,7.3,16.5,0.5,0.2,0.7,0.159,1.9,-0.1,1.8,0.2,,krejcvi01,3.9,7.2,0.542,2.6,5.4,0.481,1.3,1.8,0.722,0.722,0.7,1.0,0.7,0.3,2.1,2.4,1.8,0.5,0.3,0.6,2.5,11.1,20.6,0.25,0.111,0.111,0.014,0.014,0.75,0.722,0.75,0.75,0.0,1.0,0.481,0.769,0.923,0.028,1.0,0.222,0.333,0.0,0.0,krejcvi01,0.0,2025-26
228.0,Keaton Wallace,26.0,ATL,PG,13.0,2.0,209.0,10.9,0.547,0.574,0.074,0.5,12.1,6.5,24.0,2.5,0.9,16.5,13.5,0.1,0.3,0.4,0.087,-3.0,1.2,-1.8,0.0,,wallake01,1.8,4.2,0.426,1.0,2.4,0.419,0.8,1.8,0.435,0.546,0.2,0.3,0.5,0.1,1.8,1.9,3.0,0.8,0.2,0.8,1.5,4.7,18.9,0.426,0.019,0.185,0.185,0.037,0.574,0.435,1.0,0.5,0.3,0.5,0.419,0.2,0.846,0.0,0.0,0.129,0.5,0.0,0.0,wallake01,0.0,2025-26
229.0,Jordan Clarkson,33.0,NYK,SG,12.0,0.0,207.0,15.6,0.61,0.533,0.239,5.4,5.7,5.5,13.3,0.9,1.0,9.8,22.3,0.4,0.1,0.5,0.127,1.3,-1.5,-0.2,0.1,,clarkjo01,3.6,7.7,0.467,1.6,4.1,0.388,2.0,3.6,0.558,0.571,1.6,1.8,0.864,0.9,0.8,1.8,1.6,0.3,0.2,0.9,1.9,10.3,16.0,0.467,0.185,0.163,0.109,0.011,0.533,0.558,0.647,0.733,0.2,0.0,0.388,0.5,0.895,0.022,2.0,0.286,0.286,0.0,0.0,clarkjo01,0.0,2025-26
230.0,Daniel Gafford,27.0,DAL,C,9.0,9.0,207.0,19.7,0.707,0.0,0.482,10.3,16.4,13.4,7.7,1.8,6.0,12.8,15.7,0.5,0.4,0.9,0.202,-0.7,2.1,1.4,0.2,,gaffoda01,4.1,6.2,0.661,0.0,0.0,,4.1,6.2,0.661,0.661,2.4,3.0,0.815,2.2,3.7,5.9,1.1,0.9,1.7,1.1,2.8,10.7,3.0,1.0,0.661,0.321,0.0,0.018,0.0,0.661,0.73,0.5,,1.0,,0.622,,0.304,12.0,,,0.0,0.0,gaffoda01,0.0,2025-26
231.0,Drew Eubanks,28.0,SAC,C,14.0,3.0,205.0,14.2,0.639,0.018,0.554,4.8,17.1,10.7,2.9,1.6,6.3,15.7,17.0,0.0,0.2,0.2,0.042,-2.8,0.0,-2.8,0.0,,eubandr01,2.6,4.0,0.661,0.0,0.1,0.0,2.6,3.9,0.673,0.661,1.1,2.2,0.484,0.6,2.1,2.8,0.3,0.5,1.0,0.9,1.3,6.4,5.6,0.982,0.321,0.554,0.089,0.018,0.018,0.673,0.889,0.581,0.6,0.0,0.0,0.919,,0.286,15.0,1.0,0.0,0.0,0.0,eubandr01,0.0,2025-26
232.0,Collin Murray-Boyles,20.0,TOR,PF,10.0,3.0,204.0,13.9,0.607,0.277,0.292,10.5,9.6,10.0,7.8,1.9,2.3,13.0,17.4,0.2,0.2,0.5,0.112,-0.6,-0.4,-1.0,0.1,,murraco01,3.3,6.5,0.508,0.9,1.8,0.5,2.4,4.7,0.511,0.577,1.4,1.9,0.737,1.9,1.8,3.7,1.2,0.8,0.5,1.1,2.5,8.9,10.0,0.723,0.492,0.138,0.031,0.062,0.277,0.511,0.656,0.222,0.5,0.0,0.5,0.792,1.0,0.108,5.0,0.167,0.333,0.0,0.0,murraco01,0.0,2025-26
233.0,Kawhi Leonard,34.0,LAC,SF,6.0,6.0,201.0,25.2,0.625,0.333,0.257,3.0,16.3,9.8,18.9,3.7,2.0,8.6,28.2,0.5,0.2,0.7,0.172,4.2,0.9,5.1,0.4,,leonaka01,8.8,17.5,0.505,2.3,5.8,0.4,6.5,11.7,0.557,0.571,4.3,4.5,0.963,0.8,4.8,5.7,3.5,2.5,0.7,1.8,1.2,24.3,15.5,0.667,0.076,0.219,0.267,0.105,0.333,0.557,0.75,0.609,0.536,0.364,0.4,0.308,0.643,0.019,2.0,0.143,0.4,0.0,0.0,leonaka01,0.0,2025-26
234.0,Brook Lopez,37.0,LAC,C,13.0,0.0,199.0,11.0,0.562,0.699,0.137,2.4,14.7,8.8,6.1,1.3,5.4,13.4,19.9,-0.1,0.1,0.0,0.01,-2.3,-0.8,-3.1,-0.1,,lopezbr01,2.4,5.6,0.425,1.4,3.9,0.353,1.0,1.7,0.591,0.548,0.5,0.8,0.7,0.3,2.0,2.3,0.6,0.4,0.8,0.9,1.7,6.7,21.5,0.301,0.041,0.137,0.11,0.014,0.699,0.591,0.333,0.7,0.625,0.0,0.353,0.615,1.0,0.027,2.0,0.098,0.0,0.0,0.0,lopezbr01,0.0,2025-26
235.0,Jay Huff,27.0,IND,C,13.0,2.0,194.0,11.4,0.482,0.676,0.191,6.8,15.1,10.6,7.9,0.2,11.4,9.8,17.0,-0.1,0.2,0.1,0.033,-3.8,0.8,-3.0,-0.1,,huffja01,1.9,5.2,0.368,0.9,3.5,0.261,1.0,1.7,0.591,0.456,0.7,1.0,0.692,1.1,2.0,3.1,0.8,0.1,1.8,0.6,2.1,5.5,18.4,0.324,0.206,0.118,0.0,0.0,0.676,0.591,0.786,0.25,,,0.261,0.769,1.0,0.147,8.0,0.152,0.143,0.0,0.0,huffja01,0.0,2025-26
236.0,Trendon Watford,25.0,PHI,PF,9.0,4.0,194.0,14.8,0.601,0.203,0.322,6.8,17.7,12.2,24.0,0.7,0.9,16.2,17.2,0.3,0.2,0.5,0.123,-0.2,0.5,0.3,0.1,,watfotr01,3.4,6.6,0.525,0.6,1.3,0.417,2.9,5.2,0.553,0.568,1.6,2.1,0.737,1.3,3.4,4.8,3.7,0.3,0.2,1.4,2.6,9.0,8.9,0.797,0.322,0.407,0.034,0.034,0.203,0.553,0.579,0.583,0.0,0.5,0.417,0.538,1.0,0.034,2.0,0.333,0.25,0.0,0.0,watfotr01,1.0,2025-26
237.0,Tobias Harris,33.0,DET,PF,6.0,6.0,193.0,10.8,0.513,0.394,0.254,2.7,17.0,9.9,11.8,1.2,0.5,9.2,18.3,0.1,0.3,0.4,0.088,-2.0,0.1,-2.0,0.0,,harrito02,4.7,11.8,0.394,1.3,4.7,0.286,3.3,7.2,0.465,0.451,2.8,3.0,0.944,0.8,5.2,6.0,2.8,0.8,0.2,1.3,3.0,13.5,13.4,0.606,0.169,0.338,0.085,0.014,0.394,0.465,0.5,0.5,0.167,1.0,0.286,0.45,1.0,0.056,3.0,0.429,0.25,0.0,0.0,harrito02,0.0,2025-26
238.0,Nique Clifford,23.0,SAC,SG,10.0,2.0,192.0,6.6,0.424,0.451,0.196,4.0,14.0,8.8,14.8,1.0,1.9,11.2,13.7,-0.1,0.0,-0.1,-0.026,-4.3,-0.9,-5.2,-0.2,,cliffni01,1.7,5.1,0.333,0.6,2.3,0.261,1.1,2.8,0.393,0.392,0.7,1.0,0.7,0.7,2.3,3.0,2.2,0.4,0.4,0.7,2.3,4.7,15.3,0.549,0.098,0.294,0.137,0.02,0.451,0.393,1.0,0.4,0.0,0.0,0.261,0.545,0.833,0.02,1.0,0.261,0.167,0.0,0.0,cliffni01,0.0,2025-26
239.0,Marvin Bagley III,26.0,WAS,PF,13.0,0.0,190.0,19.8,0.699,0.103,0.362,13.1,16.7,14.9,12.9,1.5,3.2,15.1,17.3,0.5,0.1,0.5,0.136,1.1,-0.8,0.3,0.1,,baglema01,2.9,4.5,0.655,0.2,0.5,0.5,2.7,4.0,0.673,0.681,1.2,1.6,0.714,1.8,2.4,4.2,1.2,0.5,0.5,0.9,2.1,7.2,5.1,0.897,0.603,0.293,0.0,0.0,0.103,0.673,0.771,0.471,,,0.5,0.543,1.0,0.207,12.0,0.167,1.0,0.0,0.0,baglema01,0.0,2025-26
240.0,Jalen Smith,25.0,CHI,C,12.0,0.0,190.0,19.4,0.604,0.551,0.202,14.8,26.1,20.8,12.7,0.5,1.7,11.0,23.9,0.3,0.2,0.5,0.131,2.7,-1.9,0.8,0.1,,smithja04,3.6,7.4,0.483,1.6,4.1,0.388,2.0,3.3,0.6,0.59,1.0,1.5,0.667,2.1,4.1,6.2,1.3,0.2,0.3,1.0,2.1,9.8,15.3,0.449,0.326,0.101,0.0,0.022,0.551,0.6,0.724,0.333,,0.0,0.388,0.667,1.0,0.067,5.0,0.163,0.5,0.0,0.0,smithja04,0.0,2025-26
241.0,Day'Ron Sharpe,24.0,BRK,C,12.0,0.0,189.0,17.2,0.677,0.222,0.6,15.7,22.9,19.0,19.0,2.6,2.9,29.7,18.2,0.2,0.1,0.3,0.079,-1.4,0.6,-0.8,0.1,,sharpda01,2.3,3.8,0.622,0.3,0.8,0.3,2.1,2.9,0.714,0.656,1.5,2.3,0.667,2.3,2.9,5.3,1.9,0.8,0.5,2.0,2.4,6.4,8.0,0.778,0.444,0.333,0.0,0.0,0.222,0.714,1.0,0.333,,,0.3,0.52,1.0,0.178,6.0,0.1,0.0,0.0,0.0,sharpda01,0.0,2025-26
242.0,Tony Bradley,28.0,IND,C,13.0,3.0,186.0,15.4,0.652,0.02,0.34,13.1,10.3,11.8,8.9,0.5,1.5,6.5,13.4,0.5,0.1,0.5,0.138,-1.1,-1.6,-2.8,0.0,,bradlto01,2.5,3.8,0.64,0.0,0.1,0.0,2.5,3.8,0.653,0.64,0.8,1.3,0.647,2.0,1.3,3.3,0.8,0.2,0.2,0.3,2.3,5.8,4.1,0.98,0.56,0.36,0.02,0.04,0.02,0.653,0.643,0.611,1.0,1.0,0.0,0.688,,0.06,3.0,1.0,0.0,0.0,0.0,bradlto01,0.0,2025-26
243.0,Luka Garza,27.0,BOS,C,13.0,0.0,185.0,21.2,0.672,0.344,0.361,18.0,13.1,15.6,8.6,1.1,3.3,6.6,17.3,0.8,0.2,1.0,0.251,1.5,-0.2,1.3,0.2,,garzalu01,2.7,4.7,0.574,0.6,1.6,0.381,2.1,3.1,0.675,0.639,1.3,1.7,0.773,2.5,1.7,4.2,0.8,0.3,0.5,0.4,3.1,7.3,11.8,0.656,0.328,0.213,0.098,0.016,0.344,0.675,0.7,0.615,0.667,1.0,0.381,0.593,1.0,0.016,1.0,0.238,0.4,0.0,0.0,garzalu01,0.0,2025-26
244.0,Jaxson Hayes,25.0,LAL,C,11.0,1.0,185.0,14.3,0.703,0.029,0.314,8.8,20.1,14.7,9.6,1.0,2.7,13.1,10.7,0.4,0.2,0.6,0.148,-0.3,0.3,0.0,0.1,,hayesja02,2.2,3.2,0.686,0.1,0.1,1.0,2.1,3.1,0.676,0.7,0.6,1.0,0.636,1.2,3.0,4.2,1.2,0.4,0.5,0.5,1.5,5.1,2.9,0.971,0.714,0.257,0.0,0.0,0.029,0.676,0.8,0.333,,,1.0,0.826,1.0,0.571,16.0,0.0,,0.0,0.0,hayesja02,0.0,2025-26
245.0,Jordan Goodwin,27.0,PHO,PG,11.0,0.0,184.0,14.9,0.549,0.524,0.127,10.5,14.8,12.6,16.3,3.4,0.5,15.3,17.8,0.2,0.3,0.4,0.115,0.0,0.7,0.7,0.1,,goodwjo01,2.5,5.7,0.429,1.2,3.0,0.394,1.3,2.7,0.467,0.532,0.5,0.7,0.75,1.5,2.2,3.7,2.0,1.2,0.1,1.1,1.6,6.6,17.0,0.476,0.175,0.095,0.127,0.079,0.524,0.467,0.818,0.167,0.375,0.2,0.394,0.429,0.846,0.0,0.0,0.424,0.429,0.0,0.0,goodwjo01,0.0,2025-26
246.0,Alex Caruso,31.0,OKC,SG,10.0,0.0,183.0,13.9,0.531,0.673,0.115,1.2,10.8,6.2,17.0,5.0,1.7,14.1,15.0,0.0,0.5,0.6,0.146,-1.7,4.7,3.0,0.2,,carusal01,2.0,5.2,0.385,1.3,3.5,0.371,0.7,1.7,0.412,0.51,0.5,0.6,0.833,0.2,1.9,2.1,2.4,1.9,0.3,0.9,0.7,5.8,18.4,0.327,0.115,0.173,0.038,0.0,0.673,0.412,0.5,0.333,0.5,,0.371,0.714,1.0,0.077,3.0,0.2,0.286,0.0,0.0,carusal01,0.0,2025-26
247.0,Bogdan Bogdanović,33.0,LAC,SG,7.0,2.0,183.0,9.9,0.554,0.614,0.175,1.3,12.9,7.3,17.4,1.6,0.5,16.3,17.8,0.0,0.1,0.1,0.023,-2.2,-1.0,-3.2,-0.1,,bogdabo01,3.3,8.1,0.404,1.9,5.0,0.371,1.4,3.1,0.455,0.518,1.3,1.4,0.9,0.3,3.0,3.3,3.1,0.9,0.1,1.7,2.6,9.7,19.5,0.386,0.123,0.088,0.123,0.053,0.614,0.455,0.714,0.4,0.286,0.333,0.371,0.1,0.615,0.0,0.0,0.057,1.0,0.0,0.0,bogdabo01,0.0,2025-26
248.0,Larry Nance Jr.,33.0,CLE,PF,12.0,1.0,181.0,4.8,0.405,0.491,0.057,5.6,17.7,11.3,11.4,1.6,1.0,14.2,14.1,-0.2,0.2,0.0,0.003,-7.4,0.1,-7.4,-0.2,,nancela02,1.5,4.4,0.34,0.6,2.2,0.269,0.9,2.3,0.407,0.406,0.1,0.3,0.333,0.8,2.3,3.2,1.3,0.5,0.2,0.8,2.8,3.7,13.5,0.509,0.358,0.132,0.019,0.0,0.491,0.407,0.526,0.0,1.0,,0.269,0.818,1.0,0.151,7.0,0.462,0.417,0.0,0.0,nancela02,0.0,2025-26
249.0,Caris LeVert,31.0,DET,SG,9.0,0.0,181.0,13.7,0.62,0.443,0.311,0.6,6.4,3.5,20.7,1.6,2.2,16.8,18.8,0.2,0.2,0.4,0.102,-0.1,0.0,-0.2,0.1,,leverca01,3.4,6.8,0.508,1.3,3.0,0.444,2.1,3.8,0.559,0.607,1.3,2.1,0.632,0.1,1.2,1.3,3.0,0.7,0.4,1.6,1.3,9.6,15.6,0.557,0.213,0.148,0.148,0.049,0.443,0.559,0.846,0.556,0.222,0.333,0.444,0.632,0.5,0.066,4.0,0.111,0.333,0.0,0.0,leverca01,0.0,2025-26
250.0,Tyus Jones,29.0,ORL,PG,14.0,1.0,178.0,4.4,0.286,0.543,0.0,1.9,6.1,4.1,14.6,2.7,0.9,12.5,9.5,-0.2,0.2,0.0,-0.003,-5.8,2.4,-3.4,-0.1,,jonesty01,0.6,2.5,0.257,0.1,1.4,0.105,0.5,1.1,0.438,0.286,0.0,0.0,,0.2,0.7,0.9,1.4,0.7,0.1,0.4,0.6,1.4,16.5,0.457,0.143,0.257,0.029,0.029,0.543,0.438,0.4,0.333,1.0,1.0,0.105,0.429,1.0,0.0,0.0,0.316,0.167,0.0,0.0,jonesty01,0.0,2025-26
251.0,Jaylen Clark,24.0,MIN,SG,11.0,0.0,178.0,10.1,0.572,0.439,0.39,7.2,7.2,7.2,6.4,2.4,0.5,9.4,12.7,0.2,0.2,0.4,0.095,-3.1,0.7,-2.4,0.0,,clarkja02,1.7,3.7,0.463,0.6,1.6,0.389,1.1,2.1,0.522,0.549,0.9,1.5,0.625,1.0,1.1,2.1,0.8,0.8,0.1,0.5,2.3,5.0,12.5,0.561,0.317,0.195,0.049,0.0,0.439,0.522,0.538,0.625,0.0,,0.389,0.417,1.0,0.098,4.0,0.833,0.467,0.0,0.0,clarkja02,0.0,2025-26
252.0,Walter Clayton,22.0,UTA,PG,11.0,0.0,178.0,11.7,0.565,0.537,0.259,3.5,12.2,7.8,28.1,1.3,1.7,20.0,17.1,0.1,0.1,0.2,0.06,-1.6,-0.1,-1.7,0.0,,claytwa01,2.0,4.9,0.407,0.9,2.6,0.345,1.1,2.3,0.48,0.5,1.3,1.3,1.0,0.5,1.8,2.4,3.2,0.5,0.3,1.4,1.8,6.2,17.7,0.463,0.056,0.278,0.074,0.056,0.537,0.48,0.667,0.533,0.25,0.333,0.345,0.167,0.8,0.019,1.0,0.034,0.0,0.0,0.0,claytwa01,0.0,2025-26
253.0,Adem Bona,22.0,PHI,C,12.0,3.0,177.0,9.6,0.481,0.05,0.8,9.3,16.3,12.8,2.1,1.4,10.3,20.6,8.0,0.0,0.3,0.2,0.064,-4.5,2.0,-2.4,0.0,,bonaad01,0.8,1.7,0.45,0.0,0.1,0.0,0.8,1.6,0.474,0.45,0.7,1.3,0.5,1.3,2.2,3.4,0.3,0.4,1.7,0.6,1.5,2.2,2.9,0.95,0.7,0.25,0.0,0.0,0.05,0.474,0.571,0.2,,,0.0,0.333,,0.35,6.0,1.0,0.0,0.0,0.0,bonaad01,0.0,2025-26
254.0,Brice Sensabaugh,22.0,UTA,SF,12.0,0.0,174.0,16.2,0.622,0.716,0.185,3.6,16.8,10.1,12.2,1.6,0.6,10.2,22.7,0.3,0.1,0.4,0.101,1.3,-1.4,-0.1,0.1,,sensabr01,3.1,6.8,0.457,1.8,4.8,0.362,1.3,1.9,0.696,0.586,1.2,1.3,0.933,0.5,2.3,2.8,1.1,0.5,0.1,0.8,1.5,9.1,21.0,0.284,0.037,0.099,0.123,0.025,0.716,0.696,1.0,0.75,0.5,1.0,0.362,0.813,0.952,0.0,0.0,0.241,0.5,0.0,0.0,sensabr01,0.0,2025-26
255.0,Vince Williams Jr.,25.0,MEM,SG,9.0,1.0,174.0,10.8,0.561,0.672,0.241,3.6,19.8,11.6,20.7,1.9,1.1,21.9,19.5,-0.1,0.2,0.1,0.016,-1.9,0.9,-1.1,0.0,,willivi01,2.6,6.4,0.397,1.6,4.3,0.359,1.0,2.1,0.474,0.517,1.3,1.6,0.857,0.7,3.6,4.2,2.7,0.8,0.2,2.0,2.0,8.0,19.1,0.328,0.121,0.121,0.069,0.017,0.672,0.474,0.571,0.286,0.75,0.0,0.359,0.333,0.786,0.034,1.0,0.179,0.429,0.0,0.0,willivi01,0.0,2025-26
256.0,Jalen Wilson,25.0,BRK,PF,11.0,0.0,173.0,7.1,0.579,0.679,0.245,1.2,6.4,3.6,6.1,0.6,0.0,12.0,16.4,0.0,-0.1,-0.1,-0.018,-2.6,-3.5,-6.1,-0.2,,wilsoja03,1.9,4.8,0.396,1.5,3.3,0.444,0.5,1.5,0.294,0.547,0.9,1.2,0.769,0.2,0.8,1.0,0.6,0.2,0.0,0.7,1.4,6.2,18.9,0.321,0.132,0.151,0.019,0.019,0.679,0.294,0.286,0.25,1.0,0.0,0.444,0.6,1.0,0.0,0.0,0.333,0.333,0.0,0.0,wilsoja03,0.0,2025-26
